,animal,session,cluster ID,learning phase,FR modulation
301,BS_70,BS_70_8_AC.pickle,32,post late,0.6511627906976741
302,BS_70,BS_70_8_AC.pickle,36,post late,2.2771535580524342
303,BS_70,BS_70_8_AC.pickle,40,post late,1.6837782340862437
304,BS_70,BS_70_8_AC.pickle,42,post late,2.4914442162902133
305,BS_70,BS_70_8_AC.pickle,48,post late,10.363984674329505
306,BS_70,BS_70_8_AC.pickle,52,post late,0.5065023956194391
307,BS_70,BS_70_8_AC.pickle,53,post late,0.3361344537815123
308,BS_49,BS_49_5_AC.pickle,9,pre early,9.333333333333332
309,BS_49,BS_49_5_AC.pickle,13,pre early,1.9555555555555557
310,BS_49,BS_49_5_AC.pickle,14,pre early,3.9999999999999987
311,BS_49,BS_49_5_AC.pickle,18,pre early,4.711111111111111
312,BS_49,BS_49_5_AC.pickle,24,pre early,0.8888888888888887
313,BS_40,BS_40_8_AC.pickle,6,pre late,1.6903313049357678
314,BS_40,BS_40_8_AC.pickle,25,pre late,0.6700167504187602
315,BS_40,BS_40_8_AC.pickle,33,pre late,0.7167004732927654
316,BS_40,BS_40_8_AC.pickle,34,pre late,0.5544286680189319
317,BS_40,BS_40_8_AC.pickle,40,pre late,0.8160123171670507
318,BS_40,BS_40_8_AC.pickle,44,pre late,0.9642560266001666
319,BS_40,BS_40_8_AC.pickle,45,pre late,1.01123595505618
320,BS_40,BS_40_8_AC.pickle,48,pre late,0.2802359882005899
321,BS_40,BS_40_4_AC.pickle,0,pre late,1.3733333333333333
322,BS_40,BS_40_4_AC.pickle,1,pre late,1.12
323,BS_40,BS_40_4_AC.pickle,7,pre late,1.5600000000000005
324,BS_40,BS_40_4_AC.pickle,9,pre late,0.5599999999999994
325,BS_40,BS_40_4_AC.pickle,10,pre late,0.3733333333333331
326,BS_40,BS_40_4_AC.pickle,15,pre late,11.140939597315437
327,BS_40,BS_40_4_AC.pickle,18,pre late,18.91472868217054
328,BS_40,BS_40_4_AC.pickle,29,pre late,7.160000000000004
329,BS_49,BS_49_10_AC.pickle,12,pre late,1.0840108401084012
330,DS_15,DS_15_14_AC.pickle,0,post expert,5.241379310344827
331,DS_15,DS_15_14_AC.pickle,1,post expert,1.1954022988505755
332,DS_15,DS_15_14_AC.pickle,18,post expert,0.5057471264367815
333,DS_15,DS_15_14_AC.pickle,20,post expert,3.954022988505749
334,DS_15,DS_15_14_AC.pickle,21,post expert,
335,DS_15,DS_15_14_AC.pickle,31,post expert,12.597701149425287
336,DS_15,DS_15_14_AC.pickle,36,post expert,5.011494252873567
337,DS_15,DS_15_14_AC.pickle,41,post expert,10.666666666666663
338,DS_15,DS_15_14_AC.pickle,44,post expert,18.896551724137936
339,DS_15,DS_15_14_AC.pickle,52,post expert,10.482758620689644
340,DS_15,DS_15_14_AC.pickle,54,post expert,4.689655172413795
341,DS_15,DS_15_14_AC.pickle,55,post expert,2.7126436781609216
342,DS_15,DS_15_14_AC.pickle,58,post expert,10.89655172413793
343,DS_15,DS_15_14_AC.pickle,59,post expert,2.0229885057471244
344,DS_15,DS_15_14_AC.pickle,65,post expert,2.8965517241379257
345,DS_15,DS_15_14_AC.pickle,66,post expert,5.885057471264375
346,DS_15,DS_15_14_AC.pickle,71,post expert,0.8602150537634412
347,DS_15,DS_15_14_AC.pickle,72,post expert,2.3448275862068964
348,DS_15,DS_15_14_AC.pickle,73,post expert,0.41379310344827586
349,DS_15,DS_15_14_AC.pickle,82,post expert,1.4252873563218391
350,DS_15,DS_15_14_AC.pickle,84,post expert,1.7931034482758625
351,DS_15,DS_15_14_AC.pickle,86,post expert,3.954022988505745
352,DS_15,DS_15_14_AC.pickle,87,post expert,2.4827586206896544
353,DS_15,DS_15_14_AC.pickle,89,post expert,2.160919540229885
354,DS_15,DS_15_14_AC.pickle,93,post expert,1.7931034482758617
355,DS_15,DS_15_14_AC.pickle,100,post expert,22.94252873563219
356,DS_15,DS_15_14_AC.pickle,104,post expert,2.850574712643673
357,DS_15,DS_15_14_AC.pickle,114,post expert,16.32183908045977
358,DS_15,DS_15_14_AC.pickle,121,post expert,9.287356321839077
359,DS_15,DS_15_14_AC.pickle,137,post expert,1.241379310344828
360,DS_15,DS_15_14_AC.pickle,146,post expert,3.4482758620689644
361,BS_87,BS_87_4_AC.pickle,3,post early,25.031446540880523
362,BS_87,BS_87_4_AC.pickle,10,post early,7.111111111111113
363,BS_87,BS_87_4_AC.pickle,15,post early,4.685534591194957
364,BS_87,BS_87_4_AC.pickle,18,post early,5.424528301886788
365,BS_87,BS_87_4_AC.pickle,19,post early,2.9874213836478005
366,BS_87,BS_87_4_AC.pickle,26,post early,33.738848337388504
367,BS_87,BS_87_4_AC.pickle,27,post early,23.09748427672956
368,BS_87,BS_87_4_AC.pickle,33,post early,3.0660377358490445
369,BS_87,BS_87_4_AC.pickle,34,post early,22.123142250530776
370,BS_87,BS_87_4_AC.pickle,35,post early,10.40880503144656
371,BS_87,BS_87_4_AC.pickle,38,post early,23.238993710691823
372,BS_87,BS_87_4_AC.pickle,44,post early,21.63934426229508
373,BS_87,BS_87_4_AC.pickle,45,post early,5.786163522012576
374,BS_87,BS_87_4_AC.pickle,57,post early,31.69811320754721
375,BS_87,BS_87_4_AC.pickle,62,post early,1.9624819624819636
376,BS_87,BS_87_4_AC.pickle,63,post early,8.396226415094338
377,BS_87,BS_87_4_AC.pickle,73,post early,18.3018867924528
378,BS_87,BS_87_4_AC.pickle,74,post early,7.738478027867095
379,BS_87,BS_87_4_AC.pickle,80,post early,9.066666666666668
380,BS_87,BS_87_4_AC.pickle,82,post early,15.297619047619047
381,BS_87,BS_87_4_AC.pickle,99,post early,22.452830188679236
382,BS_87,BS_87_4_AC.pickle,115,post early,28.467309753483388
383,BS_87,BS_87_4_AC.pickle,124,post early,1.3153153153153143
384,BS_87,BS_87_4_AC.pickle,125,post early,15.425531914893616
385,BS_87,BS_87_4_AC.pickle,141,post early,16.58805031446541
386,BS_87,BS_87_4_AC.pickle,142,post early,6.100628930817611
387,BS_87,BS_87_4_AC.pickle,145,post early,1.8821459982409852
388,BS_87,BS_87_4_AC.pickle,154,post early,4.2222222222222205
389,BS_87,BS_87_4_AC.pickle,156,post early,7.64150943396227
390,BS_87,BS_87_4_AC.pickle,162,post early,11.132075471698109
391,BS_87,BS_87_4_AC.pickle,166,post early,1.3993710691823895
392,BS_87,BS_87_4_AC.pickle,172,post early,7.169811320754737
393,BS_87,BS_87_4_AC.pickle,181,post early,6.9605142332415015
394,BS_87,BS_87_4_AC.pickle,187,post early,24.64285714285714
395,BS_87,BS_87_4_AC.pickle,211,post early,7.844311377245513
